 7.12793065e+00 6.11466609e+00 5.09989145e+00 4.08351624e+00 3.06544444e+00 2.04557425e+00 1.02379763e+00 0.00000000e+00 -1.02594024e+00 -2.05415210e+00 -3.08477251e+00 -4.11794678e+00 -5.15382915e+00 -6.19258339e+00 -7.23438333e+00 -8.27941361e+00 -9.32787028e+00 -1.03799616e+01 -1.14359088e+01 -1.24959470e+01 -1.35603261e+01
 7.39671326e+00 6.34466138e+00 5.29121692e+00 4.23629639e+00 3.17981126e+00 2.12166758e+00 1.06176574e+00 0.00000000e+00 -1.06374179e+00 -2.12957866e+00 -3.19763692e+00 -4.26805064e+00 -5.34096213e+00 -6.41652248e+00 -7.49489211e+00 -8.57624136e+00 -9.66075117e+00 -1.07486137e+01 -1.18400332e+01 -1.29352265e+01 -1.40344244e+01
 7.63898809e+00 6.55191548e+00 5.46357387e+00 4.37388717e+00 3.28277468e+00 2.19015079e+00 1.09592469e+00 0.00000000e+00 -1.09772551e+00 -2.19736033e+00 -3.29901961e+00 -4.40282558e+00 -5.50890797e+00 -6.61740451e+00 -7.72846147e+00 -8.84223416e+00 -9.95888755e+00 -1.10785969e+01 -1.22015483e+01 -1.33279398e+01 -1.44579815e+01
 7.87096676e+00 6.75032849e+00 5.62854956e+00 4.50556156e+00 3.38129194e+00 2.25566374e+00 1.12859530e+00 0.00000000e+00 -1.13021409e+00 -2.26214452e+00 -3.39589481e+00 -4.53157485e+00 -5.66930131e+00 -6.80919803e+00 -7.95139652e+00 -9.09603645e+00 -1.02432662e+01 -1.13932433e+01 -1.25461352e+01 -1.37021199e+01 -1.48613864e+01
 8.09623383e+00 6.94300373e+00 5.78875675e+00 4.63343192e+00 3.47696456e+00 2.31928606e+00 1.16032361e+00 0.00000000e+00 -1.16176673e+00 -2.32506354e+00 -3.48998274e+00 -4.65662227e+00 -5.82508616e+00 -6.99548481e+00 -8.16793547e+00 -9.34256266e+00 -1.05194986e+01 -1.16988839e+01 -1.28808677e+01 -1.40656087e+01 -1.52532756e+01
 8.31826852e+00 7.13293918e+00 5.94670745e+00 4.75951924e+00 3.57131714e+00 2.38204028e+00 1.19162408e+00 0.00000000e+00 -1.19290465e+00 -2.38716704e+00 -3.58286905e+00 -4.78009760e+00 -5.97894495e+00 -7.17950906e+00 -8.38189393e+00 -9.58621004e+00 -1.07925747e+01 -1.20011125e+01 -1.32119560e+01 -1.44252457e+01 -1.56411314e+01
 8.54896240e+00 7.33032370e+00 6.11088900e+00 4.89061056e+00 3.66943779e+00 2.44731699e+00 1.22419120e+00 0.00000000e+00 -1.22532072e+00 -2.45183901e+00 -3.67962706e+00 -4.90876151e+00 -6.13932370e+00 -7.37140001e+00 -8.60508212e+00 -9.84046742e+00 -1.10776593e+01 -1.23167677e+01 -1.35579092e+01 -1.48012080e+01 -1.60467958e+01
 8.78064453e+00 7.52858146e+00 6.27582086e+00 5.02232095e+00 3.76803738e+00 2.51292313e+00 1.25692831e+00 0.00000000e+00 -1.25791796e+00 -2.51688515e+00 -3.77696479e+00 -5.03822401e+00 -6.30073402e+00 -7.56457045e+00 -8.82981357e+00 -1.00965486e+01 -1.13648662e+01 -1.26348624e+01 -1.39066394e+01 -1.51803057e+01 -1.64559768e+01
 8.97228553e+00 7.69255675e+00 6.41221735e+00 5.13123072e+00 3.84955809e+00 2.56715830e+00 1.28398770e+00 0.00000000e+00 -1.28485394e+00 -2.57062623e+00 -3.85737219e+00 -5.14515051e+00 -6.43402349e+00 -7.72405726e+00 -9.01532202e+00 -1.03078923e+01 -1.16018473e+01 -1.28972710e+01 -1.41942528e+01 -1.54928875e+01 -1.67932759e+01
 9.15772336e+00 7.85120561e+00 6.54416695e+00 5.23657619e+00 3.92840027e+00 2.61960411e+00 1.31015051e+00 0.00000000e+00 -1.31088928e+00 -2.62256173e+00 -3.93506450e+00 -5.24844757e+00 -6.56276402e+00 -7.87807017e+00 -9.19442581e+00 -1.05118944e+01 -1.18305433e+01 -1.31504442e+01 -1.44716729e+01 -1.57943103e+01 -1.71184421e+01
 9.32428879e+00 7.99367690e+00 6.66263419e+00 5.33113490e+00 3.99915170e+00 2.66665561e+00 1.33361591e+00 0.00000000e+00 -1.33422669e+00 -2.66910084e+00 -4.00466136e+00 -5.34094951e+00 -6.67800911e+00 -8.01588663e+00 -9.35463139e+00 -1.06942958e+01 -1.20349353e+01 -1.33766090e+01 -1.47193796e+01 -1.60633136e+01 -1.74084816e+01
 9.47790157e+00 8.12505098e+00 6.77185815e+00 5.41830262e+00 4.06436273e+00 2.71001549e+00 1.35523653e+00 0.00000000e+00 -1.35572150e+00 -2.71195703e+00 -4.06873744e+00 -5.42609541e+00 -6.78406565e+00 -8.14268495e+00 -9.50199237e+00 -1.08620293e+01 -1.22228398e+01 -1.35844705e+01 -1.49469710e+01 -1.63103937e+01 -1.76747946e+01
 9.63002173e+00 8.25514634e+00 6.88001708e+00 5.50461881e+00 4.12893549e+00 2.75295011e+00 1.37664465e+00 0.00000000e+00 -1.37700410e+00 -2.75438912e+00 -4.13217785e+00 -5.51039442e+00 -6.88906445e+00 -8.26821508e+00 -9.64787512e+00 -1.10280751e+01 -1.24088474e+01 -1.37902265e+01 -1.51722487e+01 -1.65549527e+01 -1.79383797e+01
 9.75918502e+00 8.36556944e+00 6.97178683e+00 5.57782728e+00 4.18368029e+00 2.78933472e+00 1.39477879e+00 0.00000000e+00 -1.39501489e+00 -2.79027990e+00 -4.18580989e+00 -5.58162061e+00 -6.97772874e+00 -8.37415196e+00 -9.77090901e+00 -1.11680197e+01 -1.25655051e+01 -1.39633875e+01 -1.53616905e+01 -1.67604392e+01 -1.81596599e+01
 9.83016019e+00 8.42615805e+00 7.02206339e+00 5.61787074e+00 4.21357435e+00 2.80916813e+00 1.40464562e+00 0.00000000e+00 -1.40477595e+00 -2.80968988e+00 -4.21474986e+00 -5.61996444e+00 -7.02534268e+00 -8.43089412e+00 -9.83662889e+00 -1.12425577e+01 -1.26486918e+01 -1.40550432e+01 -1.54616245e+01 -1.68684490e+01 -1.82755309e+01
