 2.20523716e-001 1.83491200e-001 1.46610779e-001 1.09851883e-001 7.31840414e-002 3.65768617e-002 0.00000000e+000 -3.65768617e-002 -7.31840414e-002 -1.09851883e-001 -1.46610779e-001 -1.83491200e-001 -2.20523716e-001
 2.46990608e-001 2.05513470e-001 1.64206705e-001 1.23036066e-001 8.19674234e-002 4.09667312e-002 0.00000000e+000 -4.09667312e-002 -8.19674234e-002 -1.23036066e-001 -1.64206705e-001 -2.05513470e-001 -2.46990608e-001
 2.75664629e-001 2.29372209e-001 1.83269969e-001 1.37319684e-001 9.14832523e-002 4.57226715e-002 0.00000000e+000 -4.57226715e-002 -9.14832523e-002 -1.37319684e-001 -1.83269969e-001 -2.29372209e-001 -2.75664629e-001
 3.08752286e-001 2.56903372e-001 2.05267507e-001 1.53801868e-001 1.02463776e-001 5.12106538e-002 0.00000000e+000 -5.12106538e-002 -1.02463776e-001 -1.53801868e-001 -2.05267507e-001 -2.56903372e-001 -3.08752286e-001
 3.47357964e-001 2.89025866e-001 2.30933520e-001 1.73032734e-001 1.15275479e-001 5.76138447e-002 0.00000000e+000 -5.76138447e-002 -1.15275479e-001 -1.73032734e-001 -2.30933520e-001 -2.89025866e-001 -3.47357964e-001
 3.91483795e-001 3.25741446e-001 2.60269396e-001 1.95013314e-001 1.29919048e-001 6.49325846e-002 0.00000000e+000 -6.49325846e-002 -1.29919048e-001 -1.95013314e-001 -2.60269396e-001 -3.25741446e-001 -3.91483795e-001
 4.41132617e-001 3.67052444e-001 2.93276982e-001 2.19744978e-001 1.46395390e-001 7.31673266e-002 0.00000000e+000 -7.31673266e-002 -1.46395390e-001 -2.19744978e-001 -2.93276982e-001 -3.67052444e-001 -4.41132617e-001
 4.96308126e-001 4.12961902e-001 3.29958682e-001 2.47229517e-001 1.64705691e-001 8.23186611e-002 0.00000000e+000 -8.23186611e-002 -1.64705691e-001 -2.47229517e-001 -3.29958682e-001 -4.12961902e-001 -4.96308126e-001
 5.51495604e-001 4.58881201e-001 3.66648170e-001 2.74719848e-001 1.83019830e-001 9.14719073e-002 0.00000000e+000 -9.14719073e-002 -1.83019830e-001 -2.74719848e-001 -3.66648170e-001 -4.58881201e-001 -5.51495604e-001
 6.17738247e-001 5.13998889e-001 4.10687052e-001 3.07716793e-001 2.05002460e-001 1.02458624e-001 0.00000000e+000 -1.02458624e-001 -2.05002460e-001 -3.07716793e-001 -4.10687052e-001 -5.13998889e-001 -6.17738247e-001
 6.95048585e-001 5.78325270e-001 4.62083482e-001 3.46226416e-001 2.30657600e-001 1.15280814e-001 0.00000000e+000 -1.15280814e-001 -2.30657600e-001 -3.46226416e-001 -4.62083482e-001 -5.78325270e-001 -6.95048585e-001
 7.83443645e-001 6.51874346e-001 5.20848539e-001 3.90256955e-001 2.59990709e-001 1.29941195e-001 0.00000000e+000 -1.29941195e-001 -2.59990709e-001 -3.90256955e-001 -5.20848539e-001 -6.51874346e-001 -7.83443645e-001
